0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,#,Sign gloss,Compound signs,Session,Scene,XML,MOV,Gloss start,Gloss end,Dominant handshape IDs,Non-dominant handshape IDs,Dominant handshape frames,Non-dominant handshape frames,uta Gloss start,uta Gloss end,uta no,uta hand annotation
0,1,15-fr,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^1.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,357,441,18^31,,357^440,,362,444,4805,1
0,2,14-fr,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^2.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,695,772,20^51,,695^771,,698,774,4806,1
0,3,13-fr,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^3.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,920,985,75^73,,920^985,,924,988,4807,1
0,4,12-fr,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^4.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,1151,1245,63^77,,1151^1245,,1158,1248,4808,1
0,5,11-fr,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^5.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,1395,1480,82^1,,1395^1480,,1405,1464,4809,1
0,6,100_1_to_c_hs-fr,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^6.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,1591,1665,42^30,,1591^1665,,1598,1612,4810,1
0,7,10,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^7.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,1846,1945,12^12,,1846^1945,,1867,1886,4811,1
0,8,4,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^8.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,2020,2110,3^3,,2020^2110,,2043,2057,4812,1
0,9,3,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^9.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,2226,2306,2^2,,2226^2305,,2245,2258,4813,1
0,10,20,,2008_05_12a,1,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-001/Utterance^10.xml,mov/ASL_2008_05_12a/scene1-camera1.mov,2400,2480,60^49,,2400^2480,,2409,2448,4814,1
0,11,19_b,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^1.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,280,357,33^33,,280^356,,285,332,4815,1
0,12,9,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^2.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,497,570,44^44,,497^570,,503,524,4816,1
0,13,8-fr,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^3.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,680,742,10^10,,680^741,,682,703,4817,1
0,14,7,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^4.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,865,935,9^9,,865^935,,868,890,4818,1
0,15,6-fr,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^5.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,1065,1135,8^8,,1065^1135,,1079,1092,4819,1
0,16,5,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^6.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,1226,1295,4^4,,1226^1295,,1240,1256,4820,0
0,17,19_a,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^7.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,1575,1661,33^33,,1575^1660,,1577,1640,4821,0
0,18,18_b,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^8.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,1780,1837,10^10,,1780^1837,,1786,1820,4822,1
0,19,18_a,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^9.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,2020,2086,10^10,,2020^2085,,2024,2076,4823,0
0,20,17_b,,2008_05_12a,2,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-002/Utterance^10.xml,mov/ASL_2008_05_12a/scene2-camera1.mov,2280,2337,9^9,,2280^2337,,2280,2335,4824,1
0,21,17_a,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^1.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,292,357,9^9,,292^357,,294,337,4825,0
0,22,16_b,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^2.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,525,585,8^8,,525^585,,527,585,4826,1
0,23,16_a,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^3.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,730,785,8^8,,730^785,,733,772,4827,0
0,24,2,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^4.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,940,996,77^77,,940^995,,952,970,4828,1
0,25,0_zero,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^5.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,1095,1176,65^65,,1095^1175,,1104,1127,4829,1
0,26,1,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^6.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,1325,1380,1^1,,1325^1380,,1336,1349,4830,1
0,27,a,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^7.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,1550,1600,14^14,,1550^1600,,1570,1592,4831,1
0,28,a_bit,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^8.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,1790,1850,80^14,,1790^1850,,1791,1852,4832,1
0,29,a_c,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^9.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,1995,2035,14^30,,1995^2035,,2004,2017,4833,1
0,30,abandon,,2008_05_12a,3,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-003/Utterance^10.xml,mov/ASL_2008_05_12a/scene3-camera1.mov,2220,2255,82^4,82^4,2220^2255,2220^2255,2229,2251,4834,1
0,31,abortion,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^1.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,375,400,82^35,46^46,375^400,375^400,338,401,4835,1
0,32,about1,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^2.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,555,592,1^1,1^1,555^591,555^591,564,590,4836,1
0,33,above1,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^3.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,772,810,24^24,24^24,772^810,772^810,783,792,4837,0
0,34,above2,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^4.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,975,1006,24^24,24^24,975^1005,975^1005,988,1003,4838,0
0,35,accept-fr,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^5.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,1351,1375,39^51,39^51,1351^1375,1351^1375,1300,1314,4839,1
0,36,accident1,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^6.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,1705,1725,2^14,2^14,1705^1725,1705^1725,1645,1718,4840,1
0,37,accident2,,2008_05_12a,4,../apr_09_2010/D_SignStreamDatabases/SignStreamDatabases/06.17.2009/SignStreamDatabases(without^compounds)/SignStreamDatabases/2008_05_12a-004/Utterance^7.xml,mov/ASL_2008_05_12a/scene4-camera1.mov,1855,1870,81^81,,1855^1870,,1857,1866,4841,0
